,anime_id,name,genre,type,episodes,members,rating
1909,32388,Undouki Kenshin Manual Taiou Taisou,Kids,Special,1,53,2.72
1910,29800,Urameshi Denwa,Kids,Movie,1,94,4.02
1911,30973,Urashima Tarou (1952),Historical,Movie,1,106,4.58
1912,29917,Uriko-hime to Amanojaku,Demons,Movie,1,71,4.41
1913,32639,Usaband,Music,ONA,1,41,4.32
1914,21713,Usagi no Mofy,Kids,ONA,13,72,5.36
1915,29153,Usagi to Kame (Music),Music,Music,1,83,4.22
1916,6522,Usahana: Yumemiru Ballerina,Kids,Special,7,125,5.76
1917,30863,Usalullaby,Dementia,Movie,1,80,4.0
1918,33787,Usamaru,Comedy,ONA,12,54,5.0
1919,6528,Utsurun Desu.,Comedy,OVA,3,177,6.41
1920,30131,Uwabaki Cook,Kids,TV,13,67,4.57
1921,30605,Uwabaki Cook no Tekitou Uranai!,Comedy,TV,125,90,4.6
1922,31269,Venus,Dementia,Movie,1,97,3.49
1923,22561,Virtual Star 2000,Action,OVA,6,75,5.43
1924,18627,Visitor,Sci-Fi,Special,1,108,4.27
1925,33083,Wa Wa Wa Wappi-chan,Kids,TV,26,30,4.75
1926,33084,Wa Wa Wa Wappi-chan 2nd Season,Kids,TV,26,28,5.67
1927,17106,Wala! Pyeon-uijeom The Animation,Slice of Life,TV,24,90,5.33
1928,31266,Wall,Dementia,Movie,1,95,3.76
1929,4544,Wanghu Sim Cheong,Fantasy,Movie,1,302,7.9
1930,6868,Wansa-kun,Comedy,TV,26,171,6.13
1931,33916,Wanwanwan Coin,Comedy,ONA,15,37,4.56
1932,33319,Wareware no Heya,,Movie,1,15,8.0
1933,29867,Wasurerareta Ningyou,Kids,Movie,1,94,4.44
1934,12005,What&#039;s Michael?,Comedy,OVA,1,173,5.71
1935,12039,What&#039;s Michael? (TV),Comedy,TV,45,208,7.13
1936,12037,What&#039;s Michael? 2,Comedy,OVA,1,101,6.14
1937,25173,Where is Mama,Kids,Movie,1,130,5.57
1938,33429,Wingcle Bear Hamkkehaneun Lomentig Hwaiteudei,Magic,ONA,1,49,3.68
1939,31696,Witch Village Story,Slice of Life,TV,24,42,4.71
1940,31697,Witch Village Story Specials,Slice of Life,Special,2,34,4.29
1941,29986,Women,Dementia,Movie,1,56,3.89
1942,12807,Wonder-kun no Hatsu Yume Uchuu Ryokou,Adventure,Special,1,90,5.36
1943,24839,X Maiden: Izakaya Tamaki,Comedy,ONA,7,100,4.21
1944,5303,Xabungle Graffiti,Mecha,Movie,1,248,5.33
1945,9822,Xiang Qi Master,Game,TV,26,252,6.33
1946,31177,Yakyuubu Aruaru,Sports,TV,3,149,4.0
1947,17471,Yanase Takashi Märchen Gekijou,Kids,OVA,30,68,7.0
1948,12793,Yanbo Ninbo Tonbo,Fantasy,TV,39,74,5.82
1949,30116,Yancharu Moncha,Kids,TV,80,38,7.33
1950,32642,Yanesenondo,Music,ONA,1,59,4.07
1951,10705,Yasai no Yousei: N.Y.Salad,Kids,TV,26,163,6.36
1952,10706,Yasai no Yousei: N.Y.Salad 2nd Series,Kids,TV,26,109,6.38
1953,33933,Yasamura Yasashi no Yasashii Sekai,Comedy,TV,17,369,4.44
1954,30969,Yasashii Ookami,Kids,OVA,1,36,4.0
1955,32644,Yaseruyagi,,ONA,1,30,3.42
1956,33908,Yasoukyoku,Music,Music,1,82,5.14
1957,29739,Yatterman x Toshiba,Comedy,Special,1,144,4.32
1958,21275,Yawaraka Sensha,Comedy,ONA,53,85,4.0
1959,29970,Yell,Music,Music,1,55,5.46
1960,33777,Yodomi no Sakagi,Drama,Special,1,69,5.82
1961,31317,Yonimo Kimyou na Man☆Gatarou,Comedy,OVA,8,45,5.33
1962,12781,Yoshimoto Muchikko Monogatari,Comedy,TV,47,88,5.62
1963,30119,Yowamushi Monsters,Kids,TV,Unknown,85,6.33
1964,30169,Yubikiri,Music,Music,1,75,4.54
1965,15657,Yuke! Shouei-kun,Comedy,ONA,6,86,3.67
1966,28055,Yuki no Yo no Yume,Drama,Movie,1,125,4.79
1967,23345,Yukiguni no Oujisama,Slice of Life,Movie,1,62,7.0
1968,15141,Yukiwatari,Fantasy,Movie,1,130,6.13
1969,33828,Yume Kakeru Kougen: Kiyosato no Chichi Paul Rusch,Historical,Movie,1,35,8.0
1970,3500,"Yume Miru, Anime: on-chan",Comedy,TV,26,116,7.0
1971,24575,Yume no Jidousha,Cars,Movie,1,66,5.6
1972,30213,Yume Utsutsu,Dementia,Movie,1,65,4.4
1973,5841,Yume wo Kanaeru Zou,Comedy,TV,12,160,5.92
1974,29812,Yumemi Douji,Drama,Movie,1,79,5.27
1975,32850,Yuu no Mahou,Music,Music,1,66,4.48
1976,12767,Yuusei Kamen,Sci-Fi,TV,39,103,6.44
1977,12765,Yuuyake Banchou,Action,TV,26,109,6.36
1978,30309,Yuuyake Dandan,,Movie,6,542,5.55
1979,6272,Zakuro Yashiki,Historical,OVA,1,531,6.21
1980,30211,Zenchuu Maite,Dementia,Movie,1,73,4.27
1981,12759,Zoku Zoku Mura no Obaketachi,Fantasy,OVA,12,76,6.33
1982,30090,Zombie Ehon,Comedy,ONA,1,86,3.54
1983,13167,Zoobles!,Kids,TV,26,109,5.57
1984,11097,Zou no Inai Doubutsuen,Drama,Movie,1,85,6.07
1985,11095,Zouressha ga Yatte Kita,Adventure,Movie,1,78,6.06
1986,13455,Zumomo to Nupepe,Comedy,TV,32,120,7.0
1987,32981,Hand Shakers,,TV,Unknown,11661,5.902880570409983
1988,31629,Granblue Fantasy The Animation,Fantasy,TV,Unknown,9867,5.902880570409983
1989,29643,6HP (Six Hearts Princess),Magic,TV,Unknown,1687,5.902880570409983
1990,33736,After School,School,ONA,Unknown,147,5.902880570409983
1991,33820,Ao Oni The Animation (Movie),Horror,Movie,Unknown,1416,5.902880570409983
1992,33573,BanG Dream!,Music,TV,Unknown,1953,5.902880570409983
1993,33388,Charanpo Shima no Monogatari,,Movie,1,142,5.902880570409983
1994,32830,Chou Shounen Tanteidan Neo,Mystery,TV,Unknown,442,5.902880570409983
1995,34346,Dam Keeper no Nakama-tachi,Fantasy,ONA,10,70,5.902880570409983
1996,34497,Death March kara Hajimaru Isekai Kyousoukyoku,Fantasy,TV,Unknown,240,5.902880570409983
1997,34208,Escha Chron,Sci-Fi,TV,Unknown,797,5.902880570409983
1998,34338,Finis,,TV,Unknown,208,5.902880570409983
1999,34332,Flying Babies,,,Unknown,22,5.902880570409983
2000,34427,Frame Arms Girl,Mecha,TV,Unknown,258,5.902880570409983
2001,34485,Ganko-chan,,,Unknown,11,5.902880570409983
2002,32455,Gekidol,Music,,Unknown,586,5.902880570409983
2003,33389,Genba no Joukitsune,,Movie,1,133,5.902880570409983
2004,33797,ID-0,Mecha,OVA,Unknown,292,5.902880570409983
2005,34028,Idol Jihen,Music,TV,Unknown,872,5.902880570409983
2006,33733,Inazuma Eleven: Ares no Tenbin,Sports,TV,Unknown,1984,5.902880570409983
2007,33840,Kabukibu!,School,TV,Unknown,995,5.902880570409983
2008,33532,Kaitou Tenshi Twin Angel (TV),Magic,TV,Unknown,698,5.902880570409983
2009,32133,Kemushi no Boro,Kids,Movie,1,286,5.902880570409983
2010,34501,Kenka Banchou Otome: Girl Beats Boys,,TV,Unknown,319,5.902880570409983
2011,33735,Locker Room,Sports,ONA,Unknown,162,5.902880570409983
2012,30448,Mirai Arise,Sci-Fi,,Unknown,4044,5.902880570409983
2013,33850,Nil Admirari no Tenbin: Teito Genwaku Kitan,,TV,Unknown,233,5.902880570409983
2014,34392,One Room,,TV,Unknown,1616,5.902880570409983
2015,24023,Project758,Drama,,Unknown,455,5.902880570409983
2016,34348,Rescue Academia,Drama,,Unknown,65,5.902880570409983
2017,34393,Room Mate: One Room Side M,,TV,Unknown,219,5.902880570409983
2018,34494,Sakura Quest,Comedy,TV,Unknown,1295,5.902880570409983
2019,32032,Seikaisuru Kado,,,Unknown,1797,5.902880570409983
2020,33836,Seiren,School,TV,12,6809,5.902880570409983
2021,34456,Sentai Hero Sukiyaki Force,Comedy,TV,Unknown,43,5.902880570409983
2022,34315,Shimajirou to Niji no Oasis,Kids,Movie,1,23,5.902880570409983
2023,27783,Sword Gai (TV),Seinen,TV,Unknown,6474,5.902880570409983
2024,34310,Tamagotchi Movie: Tanpen Himitsu no Otodoke Daisakusen!,,Movie,1,51,5.902880570409983
2025,21305,Trick or Alice,Fantasy,OVA,Unknown,4481,5.902880570409983
2026,23275,Tsubu★Doll,Music,OVA,5,1060,5.902880570409983
2027,34474,Tsukipro The Animation,,TV,Unknown,843,5.902880570409983
2028,34498,"Uchiage Hanabi, Shita kara Miru ka? Yoko kara Miru ka?",Drama,Movie,1,531,5.902880570409983
2029,33035,Yuyushiki Special,,Special,1,2294,5.902880570409983
2030,33390,Zunda Horizon,,Movie,1,160,5.902880570409983
2031,11879,Oni Chichi: Re-born,Hentai,OVA,2,14342,7.89
2032,29575,Mankitsu Happening,Hentai,OVA,4,8510,7.83
2033,15843,Koiito Kinenbi The Animation,Hentai,OVA,2,6940,7.75
2034,21097,Oni Chichi: Rebuild,Hentai,OVA,3,9825,7.75
2035,10779,Eroge! H mo Game mo Kaihatsu Zanmai,Hentai,OVA,6,20316,7.68
2036,10380,Oni Chichi: Re-birth,Hentai,OVA,1,14925,7.65
2037,22069,Swing Out Sisters (2014),Hentai,OVA,1,5099,7.61
2038,12375,Maki-chan to Nau.,Hentai,OVA,4,9650,7.57
2039,3559,Stringendo: Angel-tachi no Private Lesson,Hentai,OVA,12,7713,7.55
2040,32587,Shoujo Ramune,Hentai,OVA,2,2811,7.54
2041,21829,Fella Pure: Mitarashi-san Chi no Jijou The Animation,Hentai,OVA,1,6648,7.52
2042,15537,Tsugou no Yoi Sexfriend?,Hentai,OVA,4,6866,7.51
2043,24641,Baku Ane: Otouto Shibocchau zo! The Animation,Hentai,OVA,1,7672,7.47
2044,6893,Oni Chichi,Hentai,OVA,2,23605,7.47
2045,2798,Hatsu Inu The Animation,Hentai,OVA,2,14076,7.46
2046,32355,Toshi Densetsu Series,Hentai,OVA,Unknown,4447,7.44
2047,5959,Mizugi Kanojo: The Animation,Hentai,OVA,4,8649,7.42
2048,9322,HHH Triple Ecchi,Hentai,OVA,4,11206,7.37
2049,4502,Stringendo+Accelerando Ultimatum Sera,Hentai,OVA,3,7634,7.36
2050,20377,Dorei Usagi to Anthony The Animation,Hentai,OVA,1,3836,7.34
2051,33322,JK Bitch ni Shiboraretai,Hentai,OVA,Unknown,2600,7.33
2052,31886,Dropout,Hentai,OVA,Unknown,3515,7.32
2053,18655,Koikishi Purely☆Kiss The Animation,Hentai,OVA,2,5320,7.32
2054,8110,Fukubiki! Triangle: Miharu After,Hentai,OVA,2,8450,7.31
2055,3918,Resort Boin,Hentai,OVA,3,9654,7.31
2056,5097,Hatsu Inu 2 The Animation: Strange Kind of Woman - Again,Hentai,OVA,2,8112,7.29
2057,3102,Kateikyoushi no Oneesan The Animation: H no Hensachi Agechaimasu,Hentai,OVA,2,7218,7.29
2058,31789,Oni Chichi: Vacation,Hentai,OVA,Unknown,3259,7.28
2059,16474,Soushisouai Note The Animation,Hentai,OVA,2,3189,7.28
2060,15097,Tropical Kiss,Hentai,OVA,3,8884,7.28
2061,29083,Lovely x Cation The Animation,Hentai,OVA,2,3348,7.27
2062,12143,Swing Out Sisters,Hentai,OVA,1,5950,7.26
2063,30614,Ane Yome Quartet,Hentai,OVA,2,3921,7.25
2064,30243,Gakuen de Jikan yo Tomare,Hentai,OVA,4,5163,7.25
2065,18691,Joshikousei no Koshitsuki,Hentai,OVA,6,4748,7.25
2066,8291,Ojousama wa H ga Osuki: The Animation,Hentai,OVA,2,5036,7.25
2067,30891,Oni Chichi: Refresh♥,Hentai,OVA,Unknown,4433,7.25
2068,30702,Victorian Maid Maria no Houshi,Hentai,OVA,1,2453,7.25
2069,32667,Baka na Imouto wo Rikou ni Suru no wa Ore no xx dake na Ken ni Tsuite,Hentai,OVA,4,3965,7.24
2070,10419,Menkui!,Hentai,OVA,2,4954,7.24
2071,3939,Kafun Shoujo Chuuihou! The Animation,Hentai,OVA,4,6991,7.23
2072,29261,Genkaku Cool na Sensei ga Aheboteochi!,Hentai,OVA,2,2962,7.22
2073,28157,Sei Brunehilde Gakuen Shoujo Kishidan to Junpaku no Panty The Animation,Hentai,OVA,1,2935,7.22
2074,2135,"Sora no Iro, Mizu no Iro",Hentai,OVA,2,9633,7.22
2075,7053,Fault!!,Hentai,OVA,3,11055,7.21
2076,19051,Imouto Paradise! 2,Hentai,OVA,2,5600,7.21
2077,32423,Pretty x Cation The Animation,Hentai,OVA,2,2636,7.2
2078,13057,Peace Hame!,Hentai,OVA,6,4430,7.18
2079,2867,Ane Jiru The Animation: Shirakawa Sanshimai ni Omakase,Hentai,OVA,2,7709,7.17
2080,14127,Papa Love: Papa to Icha Ero Shitai Musume-tachi to Hitotsu Yane no Shita de,Hentai,OVA,2,5018,7.16
2081,16472,Sei Yariman Gakuen Enkou Nikki The Animation,Hentai,OVA,1,4210,7.16
2082,9311,Kateikyoushi no Oneesan 2 The Animation: H no Hensachi Agechaimasu,Hentai,OVA,2,5091,7.15
2083,29808,Namaiki: Kissuisou e Youkoso! The Animation,Hentai,OVA,1,3475,7.15
2084,32872,Energy Kyouka!!,Hentai,OVA,Unknown,2891,7.13
2085,18525,Rin x Sen + Ran -&gt; Sem: Cross Mix,Hentai,OVA,2,3518,7.13
2086,15841,Tsun Tsun Maid wa Ero Ero Desu,Hentai,OVA,2,5384,7.13
2087,33231,Fella Hame Lips,Hentai,OVA,Unknown,1663,7.1
2088,6465,Kangoku Senkan,Hentai,OVA,4,4719,7.12
2089,32620,Koinaka: Koinaka de Hatsukoi x Nakadashi Sexual Life The Animation,Hentai,OVA,1,2561,7.12
2090,17867,Nuki Doki! Tenshi to Akuma no Sakusei Battle,Hentai,OVA,2,4007,7.12
2091,9435,Ane Jiru 2 The Animation: Shirakawa Sanshimai ni Omakase,Hentai,OVA,2,6096,7.11
2092,5315,Ero Manga Mitai na Koi Shiyo: Let&#039;s Fall in Love The Ero-manga,Hentai,OVA,2,3493,7.11
2093,31788,Ero Manga! H mo Manga mo Step-up♪,Hentai,OVA,Unknown,2967,7.11
2094,18693,Tenioha!: Onnanoko datte Honto wa Ecchi da yo?,Hentai,OVA,2,3727,7.1
2095,21925,Chichiiro Toiki,Hentai,OVA,2,4124,7.1
2096,23479,Itadaki! Seieki♥ Special,Hentai,Special,1,2815,7.1
2097,5194,Aneimo,Hentai,OVA,2,7244,7.09
2098,10694,Bloods: Inraku no Ketsuzoku 2,Hentai,OVA,2,7086,7.09
2099,3771,"Nee, Chanto Shiyou Yo!",Hentai,OVA,5,6171,7.09
2100,2446,Nikuyome: Takayanagi Ke no Hitobito,Hentai,OVA,4,3316,7.09
2101,4358,Aniyome wa Ijippari,Hentai,OVA,2,7882,7.08
2102,16914,Chu Shite Agechau: Oshikake Oneesan no Seikou Chiryou,Hentai,OVA,2,3659,7.08
2103,29807,Honoo no Haramase Paidol My★Star Gakuen Z The Animation,Hentai,OVA,1,2254,7.08
2104,11321,Nee Summer!,Hentai,OVA,2,7929,7.08
2105,20849,Oni Chichi 2: Revenge,Hentai,OVA,2,6423,7.08
2106,32518,Shoujo kara Shoujo e...,Hentai,OVA,Unknown,1964,7.08
2107,6194,Stretta The Animation,Hentai,OVA,2,5625,7.08
2108,8039,Oppai no Ouja 48,Hentai,OVA,2,3815,7.07
2109,32063,Kyonyuu Hitozuma Onna Kyoushi Saimin,Hentai,OVA,Unknown,2045,7.06
2110,13595,"Suki de Suki de, Suki de The Animation",Hentai,OVA,2,5108,7.06
2111,19859,Yokujou Bazooka The Animation,Hentai,OVA,1,2361,7.06
2112,29809,3Ping Lovers!☆Ippu Nisai no Sekai e Youkoso♪ The Animation,Hentai,OVA,1,3541,7.05
2113,13219,Himesama Gentei!,Hentai,OVA,2,4132,7.05
2114,12959,Ojousama Yomeiri Kousou!,Hentai,OVA,2,3853,7.05
2115,31810,Amakano,Hentai,OVA,Unknown,2695,7.04
2116,21001,Dekakute Ecchi na Ore no Ane,Hentai,OVA,1,3843,7.04
2117,17745,Kakushi Dere,Hentai,OVA,3,3528,7.04
2118,2433,Lingeries,Hentai,OVA,3,4344,7.02
2119,3970,Sentakuya Shin-chan,Hentai,OVA,2,5039,7.02
2120,30898,Tsunpri,Hentai,OVA,1,2362,7.02
2121,2852,Accelerando: Datenshi-tachi no Sasayaki,Hentai,OVA,4,7484,7.0
2122,21363,Tokubetsu Jugyou 3 SLG The Animation,Hentai,OVA,2,2601,7.0
2123,5464,Cafe Junkie,Hentai,OVA,2,7889,6.99
2124,2136,Front Innocent: Mou Hitotsu no Lady Innocent,Hentai,OVA,1,7713,6.99
2125,16642,Ane Koi: Suki Kirai Daisuki.,Hentai,OVA,2,4115,6.98
2126,4600,Aneki... My Sweet Elder Sister The Animation,Hentai,OVA,4,6101,6.98
2127,12997,Please ♥♥♥♥ Me!,Hentai,OVA,2,8152,6.98
2128,2873,Bible Black Only Version,Hentai,OVA,2,10176,6.97
2129,7178,Tony&#039;s Heroine Series: Kanojo wa Hanayome Kouhosei? Cinderella Collection,Hentai,OVA,2,3550,6.97
2130,2866,Ane☆Haramix,Hentai,OVA,4,7712,6.96
2131,1401,Bible Black: New Testament,Hentai,OVA,6,14097,6.95
2132,2396,Milk Junkie: Shimai-hen,Hentai,OVA,4,5508,6.95
2133,3941,Rensa Byoutou,Hentai,OVA,2,2550,6.95
2134,21069,Amanee!: Tomodachinchi de Konna Koto ni Naru Nante!,Hentai,OVA,1,3054,6.94
2135,16189,Miboujin Nikki: Akogare no Ano Hito to Hitotsu Yane no Shita,Hentai,OVA,1,3000,6.94
2136,9308,Oni Chichi 2,Hentai,OVA,2,11092,6.94
2137,28309,Oni Chichi 2: Harvest,Hentai,OVA,1,4310,6.94
2138,17537,Ryou Seibai!: Gakuen Bishoujo Seisai Hiroku,Hentai,OVA,2,2898,6.94
2139,33962,Shoujo-tachi no Sadism The Animation,Hentai,OVA,Unknown,1247,6.94
2140,24377,Spocon!,Hentai,OVA,2,2846,6.93
2141,5172,Love Selection The Animation,Hentai,OVA,2,3780,6.92
2142,25923,Oppai Gakuen Marching Band-bu!,Hentai,OVA,1,2364,6.92
2143,11067,Oppai Heart: Kanojo wa Kedamono Hatsujouki!?,Hentai,OVA,2,4072,6.92
2144,33981,Pretty x Cation 2 The Animation,Hentai,OVA,Unknown,939,6.91
2145,10458,Ran-&gt;Sem: Hakudaku Delmo Tsuma no Miira Tori,Hentai,OVA,2,4192,6.92
2146,13785,Uhou Renka,Hentai,OVA,2,4873,6.92
2147,11065,Shoukoujo The Animation,Hentai,OVA,2,4313,6.9
2148,6892,Yokorenbo: Immoral Mother,Hentai,OVA,2,3890,6.9
2149,31117,Ano Ko to Ii Koto,Hentai,OVA,2,2714,6.89
2150,32895,Chijoku no Seifuku,Hentai,OVA,Unknown,1927,6.89
2151,24911,Kyonyuu Try!: Tanki Shuuchuu Chichi Momi Lesson,Hentai,OVA,1,1930,6.89
2152,14539,Love 2 Quad,Hentai,OVA,2,4931,6.89
2153,6690,Anata dake Konbanwa,Hentai,OVA,5,3338,6.88
2154,368,Bible Black,Hentai,OVA,6,31309,6.88
2155,34107,Iizuka-senpai x Blazer: Ane Kyun! yori The Animation,Hentai,OVA,1,920,6.87
2156,8293,Gakuen Saimin Reido,Hentai,OVA,3,4850,6.87
2157,32405,Marshmallow★Imouto★Succubus★,Hentai,OVA,Unknown,2211,6.87
2158,33505,Tsumamigui 3 The Animation,Hentai,OVA,Unknown,1400,6.87
2159,31189,Watashi ga Toriko ni Natte Yaru,Hentai,OVA,2,2330,6.87
2160,10695,Yume Kui: Tsurumiku Shiki Game Seisaku,Hentai,OVA,2,4758,6.87
2161,1408,Kao no nai Tsuki,Hentai,OVA,5,7095,6.86
2162,15541,Namanaka Hyaku Percent!: Katamusubi no Shinpa,Hentai,OVA,3,3017,6.86
2163,3919,Shimaizuma: Shimaizuma 3 The Animation,Hentai,OVA,2,2393,6.86
2164,5644,"Sora no Iro, Mizu no Iro Ero Specials",Hentai,OVA,2,1771,6.86
2165,3636,Warau Kangofu The Animation,Hentai,OVA,2,3040,6.86
2166,3478,Mrs. Junkie,Hentai,OVA,2,3817,6.85
2167,23665,Renai Fuyou Gakuha The Animation,Hentai,OVA,1,2057,6.85
2168,2438,Hitozuma♪Kasumi-san,Hentai,OVA,2,3782,6.84
2169,28311,Koi Maguwai,Hentai,OVA,1,2633,6.83
2170,2841,Kuro Ai: Hitoyozumakan Inkou Rannyuuroku,Hentai,OVA,2,6495,6.84
2171,6692,Mama Puri!?,Hentai,OVA,2,2938,6.84
2172,23247,Oshaburi Announcer,Hentai,OVA,1,1808,6.84
2173,8918,Princess Lover! OVA,Hentai,OVA,2,17437,6.84
2174,3679,Renketsu Houshiki,Hentai,OVA,3,5207,6.84
2175,32239,Shinsei Futanari Idol: Dekatamakei!,Hentai,OVA,2,1804,6.84
2176,23047,Tennen Koi-iro Alcohol,Hentai,OVA,2,2571,6.84
2177,1896,Akiba Kei Kanojo,Hentai,OVA,3,9395,6.83
2178,10668,Imouto Paradise!,Hentai,OVA,2,7713,6.83
2179,34246,Kimi no Mana wa Rina Witch,Hentai,OVA,Unknown,607,6.83
2180,32833,Nudist Beach ni Shuugakuryokou de!! The Animation,Hentai,OVA,Unknown,2178,6.83
2181,21751,Okusama wa Moto Yariman,Hentai,OVA,2,3390,6.83
2182,21597,Yabai! Fukushuu Yami Site,Hentai,OVA,2,3010,6.83
2183,27363,Yakata: Kannou Kitan,Hentai,OVA,2,2465,6.83
2184,12957,First Love,Hentai,OVA,3,3466,6.82
2185,23033,Furueru Kuchibiru,Hentai,OVA,1,3285,6.82
2186,33769,Imouto to Sono Yuujin ga Ero Sugite Ore no Kokan ga Yabai,Hentai,OVA,Unknown,1307,6.82
2187,10457,JK to Inkou Kyoushi 4,Hentai,OVA,2,3914,6.82
2188,11747,Kiriya Hakushaku Ke no Roku Shimai,Hentai,OVA,2,2729,6.82
2189,24021,Sei Shoujo The Animation,Hentai,OVA,1,2159,6.81
2190,2352,Daiakuji: The Xena Buster,Hentai,OVA,6,4458,6.81
2191,21349,Kichiku: Haha Shimai Choukyou Nikki,Hentai,OVA,3,2143,6.8
2192,11807,School,Hentai,OVA,2,2579,6.81
2193,28859,Shabura Rental: Ecchi na Oneesan to no Eroero Rental Obenkyou The Animation,Hentai,OVA,1,2068,6.81
2194,17251,Wanna. SpartanSex Spermax!!!,Hentai,OVA,2,3367,6.82
2195,2411,Ane to Boin,Hentai,OVA,2,6564,6.8
2196,7730,Issho ni H Shiyo,Hentai,OVA,6,4926,6.8
2197,29085,Sei Yariman Sisters Pakopako Nikki The Animation,Hentai,OVA,1,2324,6.8
2198,4590,Soukan Yuugi,Hentai,OVA,2,4491,6.8
2199,15867,Zettai Junshu☆Kyousei Kozukuri Kyokashou!!,Hentai,OVA,2,4538,6.8
2200,3286,Gibo no Toiki: Haitoku Kokoro ni Tadayou Haha no Iroka,Hentai,OVA,2,3536,6.79
2201,5651,Helter Skelter: Hakudaku no Mura,Hentai,OVA,4,3898,6.79
2202,33768,Oide yo! Shiritsu Yarimakuri Gakuen,Hentai,OVA,Unknown,1059,6.79
2203,2505,Ringetsu The Animation,Hentai,OVA,3,3512,6.79
2204,830,Sexfriend,Hentai,OVA,2,9174,6.79
2205,11745,Aku no Onna Kanbu,Hentai,OVA,2,4229,6.78
2206,2353,Daiakuji: The Xena Buster Specials,Hentai,Special,2,2220,6.78
2207,9970,Floating Material,Hentai,OVA,2,4567,6.77
2208,14995,JK to Ero Giin Sensei,Hentai,OVA,2,2659,6.77
2209,6531,Kimihagu,Hentai,OVA,2,2756,6.77
2210,30242,Kuro no Kyoushitsu,Hentai,OVA,Unknown,2530,6.77
2211,22543,Kyonyuu Kazoku Saimin,Hentai,OVA,1,2521,6.77
2212,22039,Mou Hasamazu ni wa Irarenai♥: Hoshi ni Onegai shitara Konnani Okkiku Nacchatta!,Hentai,OVA,1,1990,6.77
2213,6122,Jinkou Shoujo: Henshin Sex Android,Hentai,OVA,2,3287,6.76
2214,9328,Shoujo Senki Soul Eater,Hentai,OVA,1,6706,6.76
2215,11467,TSF Monogatari,Hentai,OVA,2,6162,6.76
2216,19569,Junjou Shoujo Et Cetera,Hentai,OVA,2,2640,6.75
2217,33979,Kowaremono: Risa Plus The Animation,Hentai,OVA,1,1345,6.75
2218,5743,Saimin Ryoujoku Gakuen,Hentai,OVA,3,3023,6.75
2219,3537,Cleavage,Hentai,OVA,2,6250,6.74
2220,29573,Fukubiki! Triangle: Futaba wa Atafuta ♥,Hentai,OVA,1,2720,6.74
2221,24987,Furueru Kuchibiru Episode 0,Hentai,OVA,1,1953,6.74
2222,5214,Gakuen Shimai,Hentai,OVA,2,2864,6.74
2223,17491,Garden,Hentai,OVA,2,4334,6.73
2224,30741,Hyoudou Ibuki: Kanpeki Ibuki Kaichou ga Kousoku Do M!? na Wake,Hentai,OVA,2,2568,6.75
2225,12057,My Imouto: Koakuma na A-Cup,Hentai,OVA,2,5400,6.74
2226,15409,Oyakodon: Oppai Tokumori Bonyuu Tsuyudaku de,Hentai,OVA,1,2634,6.73
2227,3707,Soukou Kijo Iris,Hentai,OVA,4,2958,6.74
2228,6686,Chinetsu Karte: The Devilish Cherry,Hentai,OVA,2,2586,6.73
2229,2531,Gibomai,Hentai,OVA,2,3419,6.73
2230,2539,Itazura The Animation,Hentai,OVA,2,4577,6.73
2231,3940,Oshiete Re: Maid,Hentai,OVA,2,3126,6.73
2232,2413,Boin,Hentai,OVA,2,6383,6.72
2233,9442,Bust to Bust: Chichi wa Chichi ni,Hentai,OVA,3,3954,6.72
2234,28313,Kanojo wa Dare to demo Sex Suru.,Hentai,OVA,2,3054,6.72
2235,7276,Natsumushi The Animation,Hentai,OVA,2,3044,6.72
2236,24271,Paizuri Cheerleader vs. Sakunyuu Ouendan!,Hentai,OVA,1,2089,6.72
2237,7456,Discipline Zero,Hentai,OVA,2,5082,6.71
2238,27603,Jutaijima,Hentai,OVA,2,2345,6.71
2239,5054,Kojin Jugyou The Animation: Schoolgirl Ready for a Private Lesson,Hentai,OVA,2,2247,6.71
2240,5347,Bible Black: Imari Ryoujoku Genba,Hentai,Special,1,7393,6.7
2241,5424,Oppai Life,Hentai,OVA,2,4247,6.7
2242,3058,Darling,Hentai,OVA,3,3600,6.69
2243,3944,Dokidoki Oyako Lesson: Oshiete H na Obenkyou,Hentai,OVA,2,4437,6.69
2244,13937,Saishuu Chikan Densha Next,Hentai,OVA,2,2254,6.69
2245,4607,Tsuma to Mama to Boin,Hentai,OVA,2,3437,6.69
2246,31397,Mesu Kyoushi 4: Kegasareta Kyoudan,Hentai,OVA,2,2444,6.68
2247,16644,Soushi Souai: Junai Mellow yori,Hentai,OVA,1,2060,6.67
2248,4698,Jokei Kazoku: Inbou,Hentai,OVA,2,2735,6.67
2249,19103,Mesu Saga: Persona,Hentai,OVA,1,2005,6.66
2250,3888,Toumei Ningen (OVA),Hentai,OVA,2,4631,6.67
2251,14993,Gogo no Kouchou: Junai Mellow yori,Hentai,OVA,1,2717,6.66
2252,2960,Kininaru Roommate,Hentai,OVA,2,3237,6.66
2253,2377,Kisaku,Hentai,OVA,6,1563,6.66
2254,1635,Ai Shimai 2: Futari no Kajitsu,Hentai,OVA,2,5247,6.64
2255,24967,Ane Kyun!: Joshi ga Ie ni Kita!,Hentai,OVA,1,2696,6.64
2256,1783,Imouto Jiru,Hentai,OVA,2,5952,6.64
2257,7708,Machi Gurumi no Wana: Hakudaku ni Mamireta Shitai,Hentai,OVA,4,4348,6.64
